Date,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES,AMG,AFL
2010-02-12,62.75547790527344,18.54979705810547,,9.65999984741211,32.865779876708984,10.02183437347412,31.45000076293945,7.869999885559082,41.824378967285156,9.572565078735352,67.63865661621094,15.415567398071287
2010-02-16,63.7779426574707,18.77682113647461,,9.8100004196167,33.14988327026367,9.931628227233887,31.809999465942386,8.060000419616701,41.648529052734375,9.637630462646484,68.31789398193361,15.778559684753418
2010-02-17,63.93346405029297,18.831846237182614,,9.859999656677246,33.109283447265625,10.057916641235352,32.330001831054695,8.029999732971191,41.89277648925781,9.784025192260742,68.68212890625,15.938800811767578
2010-02-18,64.70732116699219,18.907512664794922,,9.989999771118164,33.53137588500977,9.920763969421387,33.240001678466804,7.949999809265138,39.22562026977539,9.784025192260742,67.35318756103516,15.974770545959473
2010-02-19,65.03440856933594,18.70458030700684,,9.949999809265137,33.174224853515625,9.8659029006958,33.880001068115234,7.929999828338622,39.079063415527344,9.90601921081543,67.81585693359375,16.036903381347653
2010-02-22,64.36428070068361,18.711467742919922,,10.020000457763672,33.036231994628906,9.7196044921875,33.700000762939446,7.9000000953674325,39.31354522705078,9.759625434875488,69.76499176025389,16.06306266784668
2010-02-23,63.59040832519531,18.563560485839844,,10.029999732971193,32.67908477783203,9.64645767211914,33.439998626708984,7.789999961853027,39.29401779174805,9.572565078735352,69.24324798583984,15.739319801330565
2010-02-24,63.87760543823242,18.687379837036133,,9.989999771118164,32.695316314697266,9.792754173278807,34.549999237060554,8.050000190734862,39.52849197387695,9.596963882446287,69.60748291015625,16.04671287536621
2010-02-25,63.61436462402344,18.61515045166016,,10.109999656677246,32.265121459960945,9.801897048950195,34.560001373291016,7.889999866485597,39.79226303100586,9.515633583068848,69.51888275146484,16.08595848083496
2010-02-26,63.94143676757813,18.67018318176269,,10.109999656677246,32.44369506835937,9.7196044921875,34.650001525878906,7.9099998474121085,39.860652923583984,9.507502555847168,70.02093505859375,16.17098045349121
2010-03-01,64.28449249267578,18.67362403869629,,10.15999984741211,32.54110336303711,10.003055572509766,34.889999389648445,8.210000038146973,40.3491439819336,9.084585189819336,71.0840835571289,16.35738182067871
2010-03-02,64.7232666015625,18.77337646484375,,10.5,32.95505905151367,9.88418960571289,34.740001678466804,8.380000114440918,40.388221740722656,9.14151668548584,72.77727508544922,16.331218719482422
2010-03-03,64.61954498291016,18.601394653320312,,10.479999542236328,32.98752593994141,10.030487060546877,34.81999969482422,8.350000381469728,40.534767150878906,9.369240760803224,73.31869506835938,16.406427383422848
2010-03-04,64.63549041748047,18.601394653320312,,10.619999885559082,33.20668792724609,10.085347175598145,34.939998626708984,8.5,40.81809997558594,9.206578254699707,75.60252380371094,16.537233352661133
2010-03-05,65.76835632324219,18.68394470214844,,10.779999732971193,33.42584228515625,10.085347175598145,35.15999984741211,8.609999656677246,41.31636047363281,9.41803741455078,76.73458862304688,16.844633102416992
2010-03-08,64.86685943603516,18.718341827392575,,10.949999809265137,33.65311813354492,10.158495903015137,35.060001373291016,8.640000343322754,41.13072967529297,9.344840049743652,76.25222778320312,16.906766891479492
